,COMMUNITY AREA NAME,PER CAPITA INCOME,THERM MEAN 2010,TOTAL POPULATION
31754,Roseland,17974,1420.67,51.0
31755,Roseland,17974,6341.0,42.0
31756,Roseland,17974,1426.33,42.0
31757,Roseland,17974,3070.0,55.0
31758,Roseland,17974,1504.29,55.0
31759,Roseland,17974,1980.0,55.0
31760,Roseland,17974,1341.11,55.0
31761,Roseland,17974,5961.0,53.0
31762,Roseland,17974,1409.82,53.0
31763,Roseland,17974,1282.86,26.0
31764,Roseland,17974,2922.0,56.0
31765,Roseland,17974,1245.33,56.0
31766,Roseland,17974,2214.75,53.0
31767,Roseland,17974,1395.33,53.0
31768,Roseland,17974,2908.67,48.0
31769,Roseland,17974,1353.58,48.0
31770,Roseland,17974,2083.0,0.0
31771,Roseland,17974,1616.17,43.0
31772,Roseland,17974,1607.43,30.0
31773,Roseland,17974,1058.13,28.0
31774,Roseland,17974,2875.0,19.0
31775,Roseland,17974,1060.14,19.0
31776,Roseland,17974,2285.0,14.0
31777,Roseland,17974,1207.14,18.0
31778,Roseland,17974,1222.5,19.0
31779,Roseland,17974,2763.67,32.0
31780,Roseland,17974,1642.75,32.0
31781,Roseland,17974,2910.0,0.0
31782,Roseland,17974,4471.0,46.0
31783,Roseland,17974,1371.0,46.0
31784,Roseland,17974,1381.8,36.0
31785,Roseland,17974,1585.27,40.0
31786,Roseland,17974,2036.0,53.0
31787,Roseland,17974,1547.92,53.0
31788,Roseland,17974,1267.0,41.0
31789,Roseland,17974,540.5,53.0
31790,Roseland,17974,1489.64,53.0
31791,Roseland,17974,3954.0,49.0
31792,Roseland,17974,1539.0,49.0
31793,Roseland,17974,1456.24,52.0
31794,Roseland,17974,1340.06,57.0
31795,Roseland,17974,2004.25,17.0
31796,Roseland,17974,2009.0,41.0
31797,Roseland,17974,1389.5,41.0
31798,Roseland,17974,1270.2,13.0
31799,Roseland,17974,5243.5,35.0
31800,Roseland,17974,1201.29,35.0
31801,Roseland,17974,5817.0,24.0
31802,Roseland,17974,1472.33,24.0
31803,Roseland,17974,1423.27,21.0
31804,Roseland,17974,1507.57,30.0
31805,Roseland,17974,1384.86,30.0
31806,Roseland,17974,1297.76,36.0
31807,Roseland,17974,1312.31,22.0
31808,Roseland,17974,1266.67,23.0
31809,Roseland,17974,1571.0,30.0
31810,Roseland,17974,1361.0,30.0
31811,Roseland,17974,806.0,62.0
31812,Roseland,17974,1353.77,62.0
31813,Roseland,17974,1286.67,12.0
31814,Roseland,17974,1105.14,34.0
31815,Roseland,17974,2637.67,42.0
31816,Roseland,17974,1519.5,42.0
31817,Roseland,17974,1439.5,35.0
31818,Roseland,17974,2619.5,34.0
31819,Roseland,17974,1568.88,34.0
31820,Roseland,17974,1431.75,41.0
31821,Roseland,17974,695.0,21.0
31822,Roseland,17974,2398.0,90.0
31823,Roseland,17974,1527.65,90.0
31824,Roseland,17974,2822.5,20.0
31825,Roseland,17974,2245.0,20.0
31826,Roseland,17974,1597.75,78.0
31827,Roseland,17974,1477.2,78.0
31828,Roseland,17974,1437.25,19.0
31829,Roseland,17974,1476.88,38.0
31830,Roseland,17974,2512.5,29.0
31831,Roseland,17974,2988.0,67.0
31832,Roseland,17974,1559.82,67.0
31833,Roseland,17974,1989.33,31.0
31834,Roseland,17974,2375.67,44.0
31835,Roseland,17974,1646.43,44.0
31836,Roseland,17974,2725.0,61.0
31837,Roseland,17974,1768.5,61.0
31838,Roseland,17974,2593.5,31.0
31839,Roseland,17974,1930.5,31.0
31840,Roseland,17974,1927.75,30.0
31841,Roseland,17974,2096.0,48.0
31842,Roseland,17974,2106.8,25.0
31843,Roseland,17974,3249.0,32.0
31844,Roseland,17974,1506.86,32.0
31845,Roseland,17974,2361.0,40.0
31846,Roseland,17974,1781.0,40.0
31847,Roseland,17974,2168.67,25.0
31848,Roseland,17974,1748.0,25.0
31849,Roseland,17974,1345.67,10.0
31850,Roseland,17974,1902.0,13.0
31851,Roseland,17974,1435.0,47.0
31852,Roseland,17974,1651.67,47.0
31853,Roseland,17974,1060.6,43.0
31854,Roseland,17974,928.4,30.0
31855,Roseland,17974,1468.29,41.0
31856,Roseland,17974,1730.0,20.0
31857,Roseland,17974,1588.86,28.0
31858,Roseland,17974,1715.6,24.0
31859,Roseland,17974,717.67,32.0
31860,Roseland,17974,1269.8,20.0
31861,Roseland,17974,1687.5,53.0
31862,Roseland,17974,1656.0,53.0
31863,Roseland,17974,2685.5,22.0
31864,Roseland,17974,2115.17,31.0
31865,Roseland,17974,1755.0,30.0
31866,Roseland,17974,1236.75,30.0
31867,Roseland,17974,1562.11,45.0
31868,Roseland,17974,823.5,33.0
31869,Roseland,17974,1655.67,33.0
31870,Roseland,17974,2027.4,57.0
31871,Roseland,17974,2273.2,57.0
31872,Roseland,17974,1393.71,38.0
31873,Roseland,17974,2756.8,27.0
31874,Roseland,17974,1719.0,0.0
31875,Roseland,17974,1999.17,18.0
31876,Roseland,17974,1290.0,14.0
31877,Roseland,17974,1512.67,70.0
31878,Roseland,17974,1532.9,102.0
31879,Roseland,17974,1348.82,73.0
31880,Roseland,17974,1295.31,72.0
31881,Roseland,17974,1354.4,21.0
31882,Roseland,17974,1519.5,5.0
31883,Roseland,17974,1495.85,57.0
31884,Roseland,17974,2733.0,33.0
31885,Roseland,17974,2059.0,33.0
31886,Roseland,17974,1800.5,87.0
31887,Roseland,17974,1505.78,96.0
31888,Roseland,17974,1835.5,60.0
31889,Roseland,17974,1740.67,87.0
31890,Roseland,17974,1499.5,72.0
31891,Roseland,17974,1982.17,72.0
31892,Roseland,17974,1782.0,103.0
31893,Roseland,17974,1510.0,19.0
31894,Roseland,17974,1650.18,103.0
31895,Roseland,17974,2233.0,66.0
31896,Roseland,17974,1414.21,66.0
31897,Roseland,17974,1843.33,75.0
31898,Roseland,17974,1615.63,75.0
31899,Roseland,17974,2255.67,18.0
31900,Roseland,17974,1927.0,46.0
31901,Roseland,17974,2281.0,12.0
31902,Roseland,17974,1812.67,12.0
31903,Roseland,17974,1174.5,21.0
31904,Roseland,17974,1614.0,11.0
31905,Roseland,17974,1541.25,18.0
31906,Roseland,17974,2236.0,26.0
31907,Roseland,17974,1829.0,52.0
31908,Roseland,17974,1658.64,52.0
31909,Roseland,17974,2959.5,27.0
31910,Roseland,17974,917.33,32.0
31911,Roseland,17974,2126.0,32.0
31912,Roseland,17974,2543.0,14.0
31913,Roseland,17974,1664.67,0.0
31914,Roseland,17974,1425.0,14.0
31915,Roseland,17974,1361.0,14.0
31916,Roseland,17974,1451.83,30.0
31917,Roseland,17974,1961.5,17.0
31918,Roseland,17974,2877.0,13.0
31919,Roseland,17974,1876.0,17.0
31920,Roseland,17974,1506.0,14.0
31921,Roseland,17974,2014.0,45.0
31922,Roseland,17974,1103.6,45.0
31923,Roseland,17974,1840.6,35.0
31924,Roseland,17974,2360.0,30.0
31925,Roseland,17974,1605.29,30.0
31926,Roseland,17974,1638.18,46.0
31927,Roseland,17974,1894.0,49.0
31928,Roseland,17974,1570.5,49.0
31929,Roseland,17974,2544.0,29.0
31930,Roseland,17974,4921.5,18.0
31931,Roseland,17974,2324.0,45.0
31932,Roseland,17974,2040.67,45.0
31933,Roseland,17974,2573.0,20.0
31934,Roseland,17974,1740.75,20.0
31935,Roseland,17974,1647.67,34.0
31936,Roseland,17974,1340.0,87.0
31937,Roseland,17974,1270.07,77.0
31938,Roseland,17974,1421.56,66.0
31939,Roseland,17974,1980.0,25.0
31940,Roseland,17974,1584.0,13.0
31941,Roseland,17974,1237.61,107.0
31942,Roseland,17974,1295.05,89.0
31943,Roseland,17974,1326.0,13.0
31944,Roseland,17974,1463.5,58.0
31945,Roseland,17974,2035.0,21.0
31946,Roseland,17974,1145.67,48.0
31947,Roseland,17974,2707.0,139.0
31948,Roseland,17974,1707.3,139.0
31949,Roseland,17974,1508.71,22.0
31950,Roseland,17974,2239.0,33.0
31951,Roseland,17974,1132.5,33.0
31952,Roseland,17974,1622.4,47.0
31953,Roseland,17974,1495.6,33.0
31954,Roseland,17974,3090.0,42.0
31955,Roseland,17974,1747.4,42.0
31956,Roseland,17974,2281.67,33.0
31957,Roseland,17974,1420.43,33.0
31958,Roseland,17974,1782.71,22.0
31959,Roseland,17974,1349.5,19.0
31960,Roseland,17974,1596.0,24.0
31961,Roseland,17974,1679.5,33.0
31962,Roseland,17974,1265.0,33.0
31963,Roseland,17974,1889.67,68.0
31964,Roseland,17974,1339.4,68.0
31965,Roseland,17974,4318.0,27.0
31966,Roseland,17974,1420.5,27.0
31967,Roseland,17974,462.0,20.0
31968,Roseland,17974,1294.0,20.0
31969,Roseland,17974,1104.0,35.0
31970,Roseland,17974,1470.0,16.0
31971,Roseland,17974,961.2,16.0
31972,Roseland,17974,1346.0,34.0
31973,Roseland,17974,1236.0,34.0
31974,Roseland,17974,1821.33,71.0
31975,Roseland,17974,1082.0,34.0
31976,Roseland,17974,1118.86,34.0
31977,Roseland,17974,1445.31,64.0
31978,Roseland,17974,1191.33,34.0
31979,Roseland,17974,1929.0,63.0
31980,Roseland,17974,1591.0,63.0
31981,Roseland,17974,1857.78,54.0
31982,Roseland,17974,1055.0,38.0
31983,Roseland,17974,2654.71,30.0
31984,Roseland,17974,1290.29,15.0
31985,Roseland,17974,1243.21,39.0
31986,Roseland,17974,1413.1,38.0
31987,Roseland,17974,1152.64,23.0
31988,Roseland,17974,1578.0,16.0
31989,Roseland,17974,1422.6,13.0
31990,Roseland,17974,1406.88,45.0
31991,Roseland,17974,1295.43,19.0
31992,Roseland,17974,1105.0,27.0
31993,Roseland,17974,1271.5,28.0
31994,Roseland,17974,1611.21,34.0
31995,Roseland,17974,1238.6,22.0
31996,Roseland,17974,1050.13,21.0
31997,Roseland,17974,1337.79,64.0
31998,Roseland,17974,1317.5,42.0
31999,Roseland,17974,1069.33,6.0
32000,Roseland,17974,1368.91,32.0
32001,Roseland,17974,1353.54,80.0
32002,Roseland,17974,1351.58,44.0
32003,Roseland,17974,1266.0,52.0
32004,Roseland,17974,1449.38,42.0
32005,Roseland,17974,1473.61,90.0
32006,Roseland,17974,1338.86,37.0
32007,Roseland,17974,1735.36,39.0
32008,Roseland,17974,1316.55,38.0
32009,Roseland,17974,1378.5,19.0
32010,Roseland,17974,1492.91,29.0
32011,Roseland,17974,1519.64,40.0
32012,Roseland,17974,1461.92,31.0
32013,Roseland,17974,1331.45,36.0
32014,Roseland,17974,1354.4,12.0
32015,Roseland,17974,1993.8,12.0
32016,Roseland,17974,1633.5,18.0
32017,Roseland,17974,1485.33,18.0
32018,Roseland,17974,1923.5,8.0
32019,Roseland,17974,911.2,22.0
32020,Roseland,17974,1023.63,46.0
32021,Roseland,17974,884.0,23.0
32022,Roseland,17974,1527.0,36.0
32023,Roseland,17974,1948.44,26.0
32024,Roseland,17974,1810.5,14.0
32025,Roseland,17974,1632.9,30.0
32026,Roseland,17974,1186.35,77.0
32027,Roseland,17974,1356.92,57.0
32028,Roseland,17974,1653.87,45.0
32029,Roseland,17974,1819.67,43.0
32030,Roseland,17974,1720.7,28.0
32031,Roseland,17974,1542.45,29.0
32032,Roseland,17974,1530.64,24.0
32033,Roseland,17974,1663.6,25.0
32034,Roseland,17974,1511.47,34.0
32035,Roseland,17974,1425.46,34.0
32036,Roseland,17974,1501.13,45.0
32037,Roseland,17974,1265.35,51.0
32038,Roseland,17974,1485.61,69.0
32039,Roseland,17974,1425.67,64.0
32040,Roseland,17974,1429.43,46.0
32041,Roseland,17974,998.0,34.0
32042,Roseland,17974,1293.71,34.0
32043,Roseland,17974,1099.33,34.0
32044,Roseland,17974,1459.46,44.0
32045,Roseland,17974,1726.75,43.0
32046,Roseland,17974,1682.1,43.0
32047,Roseland,17974,1554.91,33.0
32048,Roseland,17974,1499.33,23.0
32049,Roseland,17974,1210.86,21.0
32050,Roseland,17974,1643.0,13.0
32051,Roseland,17974,1138.75,17.0
32052,Roseland,17974,1667.5,24.0
32053,Roseland,17974,996.6,19.0
32054,Roseland,17974,1252.38,20.0
32055,Roseland,17974,1071.4,28.0
32056,Roseland,17974,1235.14,39.0
32057,Roseland,17974,1177.25,30.0
32058,Roseland,17974,1158.0,37.0
32059,Roseland,17974,1196.36,31.0
32060,Roseland,17974,1188.0,38.0
32061,Roseland,17974,1288.57,26.0
32062,Roseland,17974,2461.0,26.0
32063,Roseland,17974,1313.27,26.0
32064,Roseland,17974,1570.07,37.0
32065,Roseland,17974,1175.78,50.0
32066,Roseland,17974,1250.0,44.0
32067,Roseland,17974,1445.0,15.0
32068,Roseland,17974,908.0,3.0
32069,Roseland,17974,1544.91,36.0
32070,Roseland,17974,1578.36,25.0
32071,Roseland,17974,1247.67,25.0
32072,Roseland,17974,1353.93,37.0
32073,Roseland,17974,1497.54,82.0
32074,Roseland,17974,1513.84,72.0
32075,Roseland,17974,1773.33,33.0
32076,Roseland,17974,1679.56,37.0
32077,Roseland,17974,1345.3,26.0
32078,Roseland,17974,2605.33,34.0
32079,Roseland,17974,1587.0,32.0
32080,Roseland,17974,1507.17,17.0
32081,Roseland,17974,1250.8,18.0
32082,Roseland,17974,1255.83,31.0
32083,Roseland,17974,1180.25,12.0
32084,Roseland,17974,1612.22,61.0
32085,Roseland,17974,1192.5,43.0
32086,Roseland,17974,1216.08,38.0
32087,Roseland,17974,1533.6,35.0
32088,Roseland,17974,1475.78,31.0
32089,Roseland,17974,2695.5,88.0
32090,Roseland,17974,1551.24,88.0
32091,Roseland,17974,1335.54,81.0
32092,Roseland,17974,1754.5,81.0
32093,Roseland,17974,1332.11,81.0
32094,Roseland,17974,1496.25,15.0
32095,Roseland,17974,1816.5,15.0
32096,Roseland,17974,1163.54,23.0
32097,Roseland,17974,1236.92,37.0
32098,Roseland,17974,1420.75,6.0
32099,Roseland,17974,1188.0,17.0
32100,Roseland,17974,1458.33,34.0
32101,Roseland,17974,1220.29,30.0
32102,Roseland,17974,1205.13,19.0
32103,Roseland,17974,1582.25,21.0
32104,Roseland,17974,1376.0,17.0
32105,Roseland,17974,1645.69,43.0
32106,Roseland,17974,1387.36,40.0
32107,Roseland,17974,1369.0,33.0
32108,Roseland,17974,1587.75,16.0
32109,Roseland,17974,1044.71,22.0
32110,Roseland,17974,1842.5,28.0
32111,Roseland,17974,1658.5,28.0
32112,Roseland,17974,1035.5,46.0
32113,Roseland,17974,1675.43,46.0
32114,Roseland,17974,1883.67,28.0
32115,Roseland,17974,1337.25,28.0
32116,Roseland,17974,1649.45,65.0
32117,Roseland,17974,1484.91,71.0
32118,Roseland,17974,2075.0,46.0
32119,Roseland,17974,1516.67,46.0
32120,Roseland,17974,2551.75,57.0
32121,Roseland,17974,1193.6,57.0
32122,Roseland,17974,2244.0,74.0
32123,Roseland,17974,2097.63,74.0
32124,Roseland,17974,1718.0,44.0
32125,Roseland,17974,2856.0,39.0
32126,Roseland,17974,1274.67,39.0
32127,Roseland,17974,1564.21,50.0
32128,Roseland,17974,1973.6,39.0
32129,Roseland,17974,1336.45,40.0
32130,Roseland,17974,2169.0,66.0
32131,Roseland,17974,1651.08,66.0
32132,Roseland,17974,1566.23,50.0
32133,Roseland,17974,1918.83,76.0
32134,Roseland,17974,1925.08,62.0
32135,Roseland,17974,1871.67,50.0
32136,Roseland,17974,1488.14,35.0
32137,Roseland,17974,1596.0,34.0
32138,Roseland,17974,2056.57,20.0
32139,Roseland,17974,1556.0,20.0
32140,Roseland,17974,1346.25,14.0
32141,Roseland,17974,1481.0,33.0
32142,Roseland,17974,1435.07,41.0
32143,Roseland,17974,1727.7,34.0
32144,Roseland,17974,1378.06,60.0
32145,Roseland,17974,1691.07,48.0
32146,Roseland,17974,1659.38,45.0
32147,Roseland,17974,1652.5,24.0
32148,Roseland,17974,2054.0,28.0
32149,Roseland,17974,1527.0,35.0
32150,Roseland,17974,1485.64,37.0
32151,Roseland,17974,1406.67,41.0
32152,Roseland,17974,1373.58,32.0
32153,Roseland,17974,1801.5,34.0
32154,Roseland,17974,1723.38,28.0
32155,Roseland,17974,1390.42,39.0
32156,Roseland,17974,1565.45,40.0
32157,Roseland,17974,1753.0,27.0
32158,Roseland,17974,2178.78,30.0
32159,Roseland,17974,1554.8,10.0
32160,Roseland,17974,1413.33,34.0
32161,Roseland,17974,1787.5,34.0
32162,Roseland,17974,1412.2,24.0
32163,Roseland,17974,1857.0,11.0
32164,Roseland,17974,1812.67,27.0
32165,Roseland,17974,1906.76,79.0
32166,Roseland,17974,2077.0,24.0
32167,Roseland,17974,1376.81,50.0
32168,Roseland,17974,1419.86,38.0
32169,Roseland,17974,3441.67,49.0
32170,Roseland,17974,1266.09,49.0
32171,Roseland,17974,3879.08,95.0
32172,Roseland,17974,1701.33,21.0
32173,Roseland,17974,1557.25,33.0
32174,Roseland,17974,1609.63,39.0
32175,Roseland,17974,1411.2,30.0
32176,Roseland,17974,75.0,30.0
32177,Roseland,17974,1362.36,30.0
32178,Roseland,17974,2002.08,41.0
32179,Roseland,17974,1520.36,43.0
32180,Roseland,17974,1734.0,23.0
32181,Roseland,17974,1746.86,46.0
32182,Roseland,17974,2706.75,11.0
32183,Roseland,17974,2169.25,32.0
32184,Roseland,17974,2462.4,32.0
32185,Roseland,17974,2657.0,42.0
32186,Roseland,17974,1393.8,42.0
32187,Roseland,17974,2304.4,59.0
32188,Roseland,17974,2574.8,59.0
32189,Roseland,17974,2398.17,85.0
32190,Roseland,17974,1592.67,85.0
32191,Roseland,17974,1305.5,12.0
32192,Roseland,17974,1500.5,59.0
32193,Roseland,17974,1845.5,59.0
32194,Roseland,17974,1911.4,98.0
32195,Roseland,17974,2136.33,98.0
32196,Roseland,17974,2487.0,58.0
32197,Roseland,17974,2103.83,103.0
32198,Roseland,17974,1845.2,103.0
32199,Roseland,17974,1849.25,73.0
32200,Roseland,17974,1632.25,73.0
32201,Roseland,17974,1989.75,44.0
32202,Roseland,17974,1114.5,44.0
32203,Roseland,17974,2922.67,51.0
32204,Roseland,17974,2227.5,47.0
32205,Roseland,17974,1733.0,47.0
32206,Roseland,17974,2585.29,68.0
32207,Roseland,17974,1793.13,68.0
32208,Roseland,17974,1769.33,23.0
32209,Roseland,17974,1890.0,50.0
32210,Roseland,17974,2167.67,50.0
32211,Roseland,17974,2297.4,99.0
32212,Roseland,17974,1234.0,99.0
32213,Roseland,17974,2757.33,46.0
32214,Roseland,17974,1579.67,46.0
32215,Roseland,17974,1374.0,51.0
32216,Roseland,17974,1169.0,31.0
32217,Roseland,17974,3930.5,47.0
32218,Roseland,17974,1824.5,51.0
32219,Roseland,17974,1122.71,51.0
32220,Roseland,17974,2788.0,31.0
32221,Roseland,17974,1286.0,31.0
32222,Roseland,17974,2230.0,23.0
32223,Roseland,17974,1709.5,78.0
32224,Roseland,17974,1328.36,47.0
32225,Roseland,17974,1274.5,78.0
32226,Roseland,17974,2218.25,55.0
32227,Roseland,17974,1447.8,55.0
32228,Roseland,17974,2150.67,38.0
32229,Roseland,17974,1444.0,38.0
32230,Roseland,17974,1594.4,53.0
32231,Roseland,17974,1979.0,31.0
32232,Roseland,17974,1235.75,31.0
32233,Roseland,17974,1169.0,30.0
32234,Roseland,17974,1227.0,30.0
32235,Roseland,17974,1710.0,56.0
32236,Roseland,17974,1509.0,56.0
32237,Roseland,17974,1309.5,17.0
32238,Roseland,17974,1808.67,38.0
32239,Roseland,17974,2665.5,45.0
32240,Roseland,17974,1552.09,45.0
32241,Roseland,17974,1141.57,39.0
32242,Roseland,17974,1861.44,58.0
32243,Roseland,17974,1779.17,59.0
32244,Roseland,17974,1525.63,41.0
32245,Roseland,17974,1336.86,48.0
32246,Roseland,17974,2431.6,35.0
32247,Roseland,17974,1429.89,35.0
32248,Roseland,17974,2384.0,47.0
32249,Roseland,17974,1596.88,58.0
32250,Roseland,17974,1694.25,38.0
32251,Roseland,17974,8021.0,18.0
32252,Roseland,17974,1030.6,20.0
32253,Roseland,17974,2503.33,34.0
32254,Roseland,17974,1084.5,34.0
32255,Roseland,17974,845.0,16.0
32256,Roseland,17974,1645.75,16.0
32257,Roseland,17974,1464.7,46.0
32258,Roseland,17974,1081.33,35.0
32259,Roseland,17974,1022.33,35.0
32260,Roseland,17974,1990.83,51.0
32261,Roseland,17974,1667.0,18.0
32262,Roseland,17974,2002.33,20.0
32263,Roseland,17974,2422.0,41.0
32264,Roseland,17974,1665.0,41.0
32265,Roseland,17974,1180.6,0.0
32266,Roseland,17974,1546.0,28.0
32267,Roseland,17974,1411.67,28.0
32268,Roseland,17974,1658.67,11.0
32269,Roseland,17974,1685.55,56.0
32270,Roseland,17974,3773.0,51.0
32271,Roseland,17974,1297.78,51.0
32272,Roseland,17974,1669.62,80.0
32273,Roseland,17974,2863.0,10.0
32274,Roseland,17974,1768.75,10.0
32275,Roseland,17974,1235.0,68.0
32276,Roseland,17974,2104.4,68.0
32277,Roseland,17974,97.0,33.0
32278,Roseland,17974,2277.0,27.0
32279,Roseland,17974,2373.44,53.0
32280,Roseland,17974,2109.32,153.0
32281,Roseland,17974,1619.86,153.0
32282,Roseland,17974,3600.09,95.0
32283,Roseland,17974,4554.0,156.0
32284,Roseland,17974,3786.25,156.0
32285,Roseland,17974,1106.25,156.0
32286,Roseland,17974,4879.25,38.0
32287,Roseland,17974,2233.5,132.0
32288,Roseland,17974,2096.5,132.0
32289,Roseland,17974,1570.63,97.0
32290,Roseland,17974,1971.67,97.0
32291,Roseland,17974,2115.5,16.0
32292,Roseland,17974,1294.0,9.0
32293,Roseland,17974,940.5,7.0
32294,Roseland,17974,2732.5,27.0
32295,Roseland,17974,2268.5,46.0
32296,Roseland,17974,6671.0,5.0
32297,Roseland,17974,646.0,19.0
32298,Roseland,17974,1820.0,51.0
32299,Roseland,17974,2393.25,27.0
32300,Roseland,17974,2759.4,48.0
32301,Roseland,17974,1625.4,48.0
32302,Roseland,17974,2017.17,81.0
32303,Roseland,17974,1538.56,81.0
32304,Roseland,17974,2413.33,43.0
32305,Roseland,17974,2384.0,111.0
32306,Roseland,17974,1485.0,111.0
32307,Roseland,17974,5695.0,51.0
32308,Roseland,17974,1831.86,51.0
32309,Roseland,17974,1379.0,19.0
32310,Roseland,17974,3073.5,33.0
32311,Roseland,17974,3351.0,9.0
32312,Roseland,17974,2061.5,0.0
32313,Roseland,17974,1149.0,0.0
32314,Roseland,17974,2731.86,62.0
32315,Roseland,17974,3570.0,0.0
32316,Roseland,17974,2866.54,56.0
32317,Roseland,17974,2953.71,78.0
32318,Roseland,17974,2099.5,78.0
32319,Roseland,17974,2200.8,33.0
32320,Roseland,17974,1908.0,33.0
32321,Roseland,17974,2088.5,24.0
32322,Roseland,17974,1655.5,24.0
32323,Roseland,17974,2528.75,197.0
32324,Roseland,17974,1898.23,197.0
32325,Roseland,17974,1748.25,54.0
32326,Roseland,17974,1675.67,54.0
32327,Roseland,17974,5271.0,176.0
32328,Roseland,17974,2648.85,176.0
32329,Roseland,17974,2044.0,176.0
32330,Roseland,17974,2352.38,44.0
32331,Roseland,17974,2025.0,44.0
32332,Roseland,17974,1909.0,15.0
32333,Roseland,17974,2726.2,43.0
32334,Roseland,17974,2779.83,52.0
32335,Roseland,17974,1479.14,23.0
32336,Roseland,17974,2218.33,23.0
32337,Roseland,17974,2172.8,27.0
32338,Roseland,17974,1893.0,27.0
32339,Roseland,17974,2126.0,8.0
32340,Roseland,17974,2514.33,0.0
32341,Roseland,17974,2443.75,69.0
32342,Roseland,17974,1515.57,69.0
32343,Roseland,17974,2559.33,32.0
32344,Roseland,17974,695.39,57.0
32345,Roseland,17974,1764.33,32.0
32346,Roseland,17974,2002.0,30.0
32347,Roseland,17974,1400.29,30.0
32348,Roseland,17974,2006.3,91.0
32349,Roseland,17974,1562.0,49.0
32350,Roseland,17974,1551.9,49.0
32351,Roseland,17974,1524.67,5.0
32352,Roseland,17974,1476.22,64.0
32353,Roseland,17974,2236.5,9.0
32354,Roseland,17974,1240.91,28.0
32355,Roseland,17974,742.94,50.0
32356,Roseland,17974,749.47,101.0
32357,Roseland,17974,764.17,57.0
32358,Roseland,17974,718.78,305.0
32359,Roseland,17974,805.73,214.0
32360,Roseland,17974,811.76,41.0
32361,Roseland,17974,703.86,17.0
32362,Roseland,17974,699.69,163.0
32363,Roseland,17974,618.6,163.0
32364,Roseland,17974,686.39,431.0
32365,Roseland,17974,516.8,11.0
32366,Roseland,17974,719.0,115.0
32367,Roseland,17974,548.5,0.0
32368,Roseland,17974,719.81,42.0
32369,Roseland,17974,676.8,164.0
32370,Roseland,17974,688.99,206.0
32371,Roseland,17974,745.5,206.0
32372,Roseland,17974,632.82,144.0
32373,Roseland,17974,1793.0,144.0
32374,Roseland,17974,642.61,90.0
32375,Roseland,17974,753.0,90.0
32376,Roseland,17974,1424.67,26.0
32377,Roseland,17974,1214.79,55.0
32378,Roseland,17974,1065.18,50.0
32379,Roseland,17974,767.0,55.0
32380,Roseland,17974,1160.0,55.0
32381,Roseland,17974,2436.0,43.0
32382,Roseland,17974,1333.08,43.0
32383,Roseland,17974,1326.0,46.0
32384,Roseland,17974,1423.46,43.0
32385,Roseland,17974,1174.86,55.0
32386,Roseland,17974,1574.11,38.0
32387,Roseland,17974,1470.44,28.0
32388,Roseland,17974,1398.33,23.0
32389,Roseland,17974,1628.15,58.0
32390,Roseland,17974,1349.92,44.0
32391,Roseland,17974,1344.44,39.0
32392,Roseland,17974,1575.0,43.0
32393,Roseland,17974,1240.55,43.0
32394,Roseland,17974,1118.5,37.0
32395,Roseland,17974,1053.75,37.0
