,COMMUNITY AREA NAME,PER CAPITA INCOME,KWH MEAN 2010,TOTAL POPULATION
47378,Washington Heights,19709,6667.77,36.0
47379,Washington Heights,19709,7288.0,51.0
47380,Washington Heights,19709,13240.6,51.0
47381,Washington Heights,19709,7098.6,73.0
47382,Washington Heights,19709,6166.5,73.0
47383,Washington Heights,19709,7645.64,73.0
47384,Washington Heights,19709,2462.0,65.0
47385,Washington Heights,19709,10947.91,65.0
47386,Washington Heights,19709,8656.85,49.0
47387,Washington Heights,19709,7237.0,54.0
47388,Washington Heights,19709,8746.89,54.0
